trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1102,False,"{'a': 0.5, 'e': 0.4048233185778029}",20,7,12.286117592163667,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.40386554546543985}",25,4,-7.100239791601782,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.40290732946573576}",35,21,11.664939895845965,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.4019486716294905}",30,20,7.273544186802879,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.40098957300798826}",25,11,-1.6156134493516676,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.40003003465299614}",25,5,-97.68531244655327,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
1108,False,"{'a': 0.5, 'e': 0.399070057616764}",25,16,20.278790262514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.3981096429520228}",25,13,8.663988948025976,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.3971487917119828}",20,16,7.80004287855607,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.3961875049503338}",20,0,10.757190164441514,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 0.39522578372124245}",25,5,-54.528990673137095,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
1113,False,"{'a': 0.5, 'e': 0.39426362907935236}",20,1,19.957743429597755,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.39330104207978256}",20,3,-30.46353067754508,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.39233802377812543}",25,0,14.378295608912053,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1116,False,"{'a': 0.5, 'e': 0.3913745752304471}",20,0,-21.898175807447753,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 0.3904106974932855}",20,15,1.016996127981351,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.38944639162364847}",30,13,-40.33683759211315,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
1119,False,"{'a': 0.5, 'e': 0.38848165867901424}",25,0,-104.05516059124321,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1120,False,"{'a': 0.5, 'e': 0.38751649971732866}",20,9,-98.61855761057369,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 2}",1
1121,False,"{'a': 0.5, 'e': 0.38655091579700523}",20,6,-3.7301274390547743,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.3855849079769235}",20,14,1.905725265477666,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.3846184773164274}",30,7,-32.9695043273025,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1124,False,"{'a': 0.5, 'e': 0.38365162487532495}",25,6,-39.9977105204673,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.38268435171388687}",20,7,1.2486336871662873,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.3817166588928445}",30,8,-14.150813338424191,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1127,False,"{'a': 0.5, 'e': 0.38074854747339043}",20,8,-23.397512272394422,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.3797800185171752}",25,12,-17.67150366922425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1129,False,"{'a': 0.5, 'e': 0.37881107308630796}",25,0,-69.39049882950292,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
1130,False,"{'a': 0.5, 'e': 0.3778417122433547}",20,0,8.74177067987688,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1131,False,"{'a': 0.5, 'e': 0.37687193705133615}",25,3,-20.519204062611788,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1132,False,"{'a': 0.5, 'e': 0.3759017485737282}",25,0,-174.58480402155544,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 4}",0
1133,False,"{'a': 0.5, 'e': 0.3749311478744598}",20,0,-23.443780669341407,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1134,False,"{'a': 0.5, 'e': 0.3739601360179114}",25,0,-132.31854128495488,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
1135,False,"{'a': 0.5, 'e': 0.37298871406891526}",25,5,-8.639755587571265,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1136,False,"{'a': 0.5, 'e': 0.3720168830927524}",20,14,10.533483022760178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.371044644155153}",20,10,-1.5018604588025575,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.3700719983222947}",20,5,-68.07526906027203,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
1139,False,"{'a': 0.5, 'e': 0.36909894666080073}",30,3,-62.186275423956346,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.36812549023773994}",20,9,9.610774548250038,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.367151630120625}",25,10,-21.890899941858393,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.3661773673774108}",25,12,6.3275280772138895,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.36520270307649444}",25,16,-24.22682258131131,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1144,False,"{'a': 0.5, 'e': 0.3642276382867127}",25,8,-71.4632120563582,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1145,False,"{'a': 0.5, 'e': 0.36325217407734195}",35,16,17.097285879682843,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.36227631151809675}",35,12,-46.25802972080356,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.3613000516791278}",30,16,5.966564413756565,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.3603233956310222}",20,1,8.077140052219615,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.3593463444448014}",25,16,9.713357718109384,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.3583688991919196}",20,5,-4.701392307508984,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.3573910609442639}",25,16,19.735276099189708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.35641283077415176}",20,16,6.404641955136842,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.35543420975433077}",20,7,-29.846510934977566,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1154,False,"{'a': 0.5, 'e': 0.3544551989579773}",20,9,18.911868238718814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.3534757994586945}",25,18,13.54100494440693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.3524960123305124}",20,11,9.349694237751683,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.3515158386478861}",30,18,3.4016098961350365,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.350535279485694}",20,7,12.37091309736966,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.3495543359192379}",20,3,-57.47968700775531,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
1160,False,"{'a': 0.5, 'e': 0.348573009024241}",20,16,8.708225690918663,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.34759129987684634}",25,15,18.222904803286085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.34660920955361696}",20,1,-2.013174582432399,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.34562673913153313}",25,7,-113.98881149440288,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 3}",1
1164,False,"{'a': 0.5, 'e': 0.3446438896879925}",20,0,25.1684886087802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1165,False,"{'a': 0.5, 'e': 0.34366066230080833}",25,20,9.189410978778376,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.34267705804820786}",20,0,-0.1168287929378804,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1167,False,"{'a': 0.5, 'e': 0.34169307800883203}",35,18,-29.898134631361387,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1168,False,"{'a': 0.5, 'e': 0.34070872326173407}",20,11,9.053174629881624,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.3397239948863774}",20,12,-27.042404019718706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1170,False,"{'a': 0.5, 'e': 0.33873889396263596}",25,2,-11.988051388291085,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.3377534215707915}",25,7,22.791450627662638,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.33676757879153374}",20,14,-0.6284110129858813,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.3357813667059585}",35,11,-28.17568703612057,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
1174,False,"{'a': 0.5, 'e': 0.334794786395566}",25,2,-8.852000644468166,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.33380783894226085}",20,7,5.851545368518357,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.3328205254283505}",20,16,7.599056489086252,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.33183284693654286}",25,0,24.025114570022584,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 0.33084480454994714}",20,5,-26.175954728887575,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1179,False,"{'a': 0.5, 'e': 0.3298563993520707}",30,9,-0.7572003063332995,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.32886763242681943}",20,11,-2.39130844453595,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.32787850485849585}",25,11,1.4810960209043929,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.3268890177317974}",20,0,-59.19449113626625,"{0: 14, 1: 2, 2: 1, 3: 3, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 0.3258991721318164}",25,0,4.419139961547101,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 0.3249089691440383}",20,11,16.9067662117399,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.32391840985433973}",30,0,-5.832115950090621,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
1186,False,"{'a': 0.5, 'e': 0.3229274953489891}",25,3,15.20561146070551,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.32193622671464345}",20,6,-40.58422251950681,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1188,False,"{'a': 0.5, 'e': 0.32094460503834865}",20,8,-4.2771885608538405,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.3199526314075379}",30,24,9.975071966365618,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.3189603069100295}",20,2,-59.459832162448976,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
1191,False,"{'a': 0.5, 'e': 0.3179676326340275}",20,3,26.36831223957882,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.31697460966811924}",25,0,5.1375675738237945,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.3159812391012739}",25,9,5.033375686190275,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.3149875220228427}",30,5,-80.00357968888507,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",1
1195,False,"{'a': 0.5, 'e': 0.3139934595225559}",20,11,-5.010200142182711,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.31299905269052347}",25,6,-0.16439780757401,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.31200430261723267}",20,8,10.358906990208538,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.3110092103935466}",20,9,-9.587520191811445,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.31001377711070444}",20,13,14.02939817566266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.309018003860319}",35,14,33.14113391983184,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.30802189173437566}",30,8,38.799256416752414,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.307025441825232}",20,2,-40.35831605710104,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
1203,False,"{'a': 0.5, 'e': 0.3060286552256152}",20,14,11.449791844526704,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.3050315330286224}",25,6,-85.10155961166826,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
1205,False,"{'a': 0.5, 'e': 0.3040340763277187}",20,7,0.27683464829662463,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.30303628621673545}",20,6,18.58662148984306,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.30203816378987014}",20,15,1.214456255016264,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.3010397101416848}",20,6,-9.687361609785832,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.30004092636710394}",20,5,-1.0952348871578568,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.2990418135614151}",25,0,-68.07520613552356,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1211,False,"{'a': 0.5, 'e': 0.29804237282026563}",25,9,1.5145970197483334,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.2970426052396632}",30,21,10.623732681985501,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.29604251191597397}",30,16,-14.66542887272095,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1214,False,"{'a': 0.5, 'e': 0.29504209394592057}",30,21,-0.1300284721536431,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.2940413524265823}",25,11,-5.442168810965129,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.2930402884553933}",20,10,14.011855144580915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.29203890313014075}",20,0,2.548957708318554,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 0.29103719754896495}",20,0,-44.50174023690463,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1219,False,"{'a': 0.5, 'e': 0.2900351728103566}",25,12,13.271760902641482,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.2890328300131571}",25,4,3.852840359232266,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.28803017025655653}",30,0,23.36754693534395,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
1222,False,"{'a': 0.5, 'e': 0.28702719464009196}",20,13,-0.5839457043754708,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.28602390426364754}",20,0,7.218974240866156,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.28502030022745245}",20,7,8.974107384910178,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.28401638363207937}",20,13,14.811611890581418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.28301215557844445}",30,8,16.87875657324972,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.28200761716780465}",20,2,-34.759640396624754,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1228,False,"{'a': 0.5, 'e': 0.2810027695017578}",25,16,4.28787644995158,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.2799976136822409}",25,0,-51.93156986545823,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
1230,False,"{'a': 0.5, 'e': 0.27899215081152834}",30,20,18.544844512593876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.27798638199223175}",25,13,2.508319473833628,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.2769803083272983}",20,0,-16.17811371187816,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1233,False,"{'a': 0.5, 'e': 0.2759739309200089}",35,8,35.95175039304363,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.2749672508739782}",30,16,14.86747554898201,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.2739602692931521}",30,10,-23.461079658530213,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.2729529872818077}",35,18,2.1236989187739637,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.2719454059445516}",20,6,28.191914816544575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.2709375263863179}",25,0,30.214444540336206,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1239,False,"{'a': 0.5, 'e': 0.26992934971236854}",25,0,2.531675923115877,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1240,False,"{'a': 0.5, 'e': 0.2689208770282912}",20,9,22.089073883340877,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.26791210943999755}",20,8,14.201827798663329,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.2669030480537234}",20,10,20.342912930815977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.265893693976026}",20,0,-39.42958032824113,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1244,False,"{'a': 0.5, 'e': 0.26488404831378437}",30,12,-34.47342515231079,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1245,False,"{'a': 0.5, 'e': 0.2638741121741969}",20,9,8.671829819293908,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.2628638866647802}",25,4,26.608428582338135,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 0.26185337289336874}",30,0,10.260323970138945,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1248,False,"{'a': 0.5, 'e': 0.2608425719681131}",30,12,20.027333674684318,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.25983148499747816}",20,9,15.63169884817496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.2588201130902432}",20,16,7.817234085292391,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.2578084573554994}",35,17,21.52102415024715,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.25679651890264954}",30,13,30.989493381281378,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.2557842988414065}",25,14,20.790711804409547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.25477179828179153}",25,2,28.755676660058057,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.25375901833413383}",30,16,0.17954861464142446,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.25274596010906925}",20,2,18.49263351601991,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.25173262471753793}",25,0,-2.102148104368454,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1258,False,"{'a': 0.5, 'e': 0.250719013270785}",25,10,-48.34888631226038,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1259,False,"{'a': 0.5, 'e': 0.24970512688035734}",20,10,20.224899772814204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.24869096665810406}",25,10,-14.950513914148754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1261,False,"{'a': 0.5, 'e': 0.24767653371617454}",20,5,-39.64270298537575,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1262,False,"{'a': 0.5, 'e': 0.2466618291670165}",30,3,42.769484941447885,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.2456468541233763}",25,17,14.029512736198969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.24463160969829686}",25,13,3.002713587529283,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.2436160970051158}",20,8,-24.28871076549211,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1266,False,"{'a': 0.5, 'e': 0.24260031715746588}",25,7,-37.802310764089086,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
1267,False,"{'a': 0.5, 'e': 0.24158427126927196}",20,8,15.105678887130317,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.24056796045475126}",20,7,-0.790946003825467,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.23955138582841148}",25,4,-61.65437701650365,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 2}",1
1270,False,"{'a': 0.5, 'e': 0.2385345485050491}",20,8,21.24464732992387,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.23751744959974921}",25,11,-0.17580101724028863,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.2365000902278838}",20,13,1.0837456460224306,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.23548247150510984}",20,4,3.241685702340606,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.23446459454736962}",20,9,23.000220113016898,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.23344646047088766}",20,16,7.288145452476343,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.23242807039217117}",25,12,21.989601264423104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.23140942542800805}",20,12,12.505795167828275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.23039052669546506}",25,4,-100.06917581055569,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 3}",1
1279,False,"{'a': 0.5, 'e': 0.22937137531188798}",25,5,-14.114484516022529,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1280,False,"{'a': 0.5, 'e': 0.22835197239489952}",25,0,29.961471099204942,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.2273323190623977}",20,6,-75.65179738031102,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
1282,False,"{'a': 0.5, 'e': 0.22631241643255573}",25,11,-28.171864356169067,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1283,False,"{'a': 0.5, 'e': 0.2252922656238202}",30,21,5.134493674383833,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
